userId,screen_time_hrs_per_day,gaming_time,social_media_time,data_usage_gb_per_day,addicted
696,6.36,0.32,0.17,1.25,1
697,8.32,2.63,4.15,1.21,1
698,5.07,1.06,0.74,0.74,0
699,4.89,1.58,0.35,0.92,0
700,3.6,1.4,1.77,0.52,0
701,9.51,7.1,2.01,1.53,1
702,8.74,0.87,2.65,1.98,1
703,4.53,0.58,2.73,1.51,0
704,6.3,3.03,2.29,1.55,1
705,5.63,2.45,2.3,1.07,1
706,7.35,2.3,0.09,0.5,1
707,5.81,2.77,1.46,1.14,1
708,8.69,0.02,2.29,1.21,0
709,9.3,5.63,0.77,1.92,1
710,6.89,1.06,0.47,0.67,1
711,3.68,0.37,0.26,0.54,0
712,4.32,0.02,0.05,0.66,0
713,5.03,0.02,0.1,0.61,0
714,5.25,0.34,4.22,0.68,1
715,2.18,0.03,0.03,0.95,1
716,4.65,0.08,0.11,1.2,0
717,6.08,0.49,1.18,1.19,1
718,5.52,2.89,0.15,1.24,0
719,6.86,1.19,0.35,1.32,1
720,2.03,1.62,0.15,0.16,0
721,1.0,0.2,0.13,0.1,0
722,6.5,1.26,3.98,0.6,1
723,5.08,1.08,0.75,0.58,0
724,9.14,0.63,1.14,1.13,1
725,4.0,1.25,0.4,0.4,0
726,7.03,3.5,2.3,1.54,1
727,4.44,2.17,0.81,1.3,1
728,7.21,0.56,3.61,1.63,1
729,10.56,2.48,1.86,1.44,1
730,8.29,0.11,1.56,1.43,1
731,6.44,4.94,0.08,1.58,1
732,7.33,0.25,1.6,0.91,1
733,7.8,0.82,1.71,1.45,1
734,9.25,3.04,2.28,1.85,1
735,4.53,2.41,0.73,1.07,0
736,4.38,0.23,0.03,1.04,0
737,4.31,0.15,1.91,1.25,0
738,5.37,0.33,0.11,0.9,1
739,3.86,1.75,0.37,1.44,0
740,6.44,0.04,0.28,1.1,1
741,6.02,0.38,0.04,2.15,1
742,7.26,2.53,0.42,1.09,1
743,6.46,0.45,4.06,0.33,1
744,8.36,5.57,2.34,1.82,0
745,4.24,1.03,1.78,0.45,0
746,8.33,3.05,1.59,0.85,1
747,6.46,0.4,0.27,1.33,1
748,5.24,0.0,0.0,1.0,0
749,8.34,3.47,4.52,1.4,1
750,6.2,0.93,1.43,0.69,1
751,5.34,1.52,0.16,0.82,0
752,5.94,0.4,2.76,1.1,0
753,8.55,1.94,0.86,1.52,1
754,8.41,2.3,0.35,1.82,1
755,6.43,1.34,3.12,0.65,1
756,6.0,1.67,2.71,1.43,1
757,10.17,6.94,1.7,1.22,1
758,11.11,5.49,0.52,1.51,0
759,6.39,2.67,0.81,0.7,1
760,9.94,1.74,0.77,1.58,1
761,9.18,1.2,2.15,1.71,1
762,7.2,2.57,1.44,0.81,1
763,3.95,1.61,1.06,1.18,0
764,1.49,1.04,0.35,0.1,0
765,6.86,2.43,0.16,1.16,1
766,3.5,0.01,2.29,0.63,0
767,3.69,0.05,0.37,0.1,0
768,9.17,1.42,2.63,1.03,0
769,6.8,0.54,0.49,1.17,1
770,2.41,0.71,0.1,1.06,0
771,7.01,1.37,0.09,0.86,1
772,7.99,3.02,1.59,1.4,1
773,4.37,0.23,2.24,0.79,0
774,4.46,0.39,0.29,0.59,0
775,7.01,5.34,0.47,1.75,1
776,8.19,4.64,1.78,1.5,1
777,6.87,0.26,3.73,0.12,1
778,8.76,8.15,0.18,1.38,1
779,4.65,0.73,1.32,0.64,0
780,6.26,3.48,2.17,0.8,1
781,4.79,0.68,3.25,0.79,0
782,8.28,0.8,3.79,1.12,1
783,6.93,0.12,2.75,1.68,1
784,3.31,0.89,1.18,0.8,0
785,6.29,2.29,2.51,0.8,1
786,4.81,1.78,0.35,0.92,0
787,5.04,0.16,0.1,0.35,0
788,1.25,0.9,0.15,0.15,0
789,9.39,3.64,4.6,2.27,1
790,10.21,0.03,0.44,1.87,1
791,5.09,0.75,0.11,0.78,0
792,2.72,0.01,0.96,0.56,0
793,7.96,0.61,0.0,0.45,1
794,3.77,1.08,0.77,1.37,1
795,3.98,0.02,0.37,0.49,0
796,4.17,1.25,0.39,1.18,1
797,6.99,2.15,2.59,0.93,1
798,4.21,0.02,3.27,0.21,0
799,6.09,0.82,0.55,1.03,1
800,4.81,2.04,1.48,1.25,0
801,6.87,5.6,0.35,1.32,1
802,5.5,1.8,1.22,0.5,0
803,4.07,0.45,0.09,1.36,0
804,8.74,2.46,1.77,0.94,1
805,8.99,0.77,0.68,2.19,1
806,3.21,2.32,0.06,0.72,0
807,6.66,0.53,1.21,1.68,1
808,7.31,2.28,2.18,1.53,1
809,4.94,1.44,1.52,0.21,0
810,6.0,0.45,1.26,0.91,1
811,7.28,0.67,0.6,1.24,0
812,7.71,1.5,1.64,2.1,1
813,6.46,2.32,3.43,1.5,1
814,9.12,3.56,4.77,1.29,1
815,4.34,0.74,0.33,0.5,0
816,2.89,1.63,0.15,1.28,1
817,6.14,0.94,0.37,0.5,1
818,8.67,0.47,6.45,1.87,0
819,10.61,2.26,4.77,1.1,1
820,7.3,0.28,0.08,1.05,1
821,4.35,0.08,0.52,0.46,0
822,3.73,0.68,2.15,0.96,0
823,3.3,1.14,2.08,0.43,0
824,8.01,1.89,4.24,1.02,1
825,4.03,0.73,1.98,0.59,0
826,6.04,1.08,0.81,0.42,1
827,4.33,1.29,0.47,1.06,0
828,6.22,0.57,1.73,1.06,1
829,5.32,3.17,1.92,1.05,1
830,5.95,0.49,0.16,0.7,0
831,6.52,0.28,1.69,1.16,1
832,4.87,0.18,3.18,1.0,0
833,6.01,1.9,1.98,0.17,1
834,7.98,5.93,0.94,1.05,1
835,8.39,1.19,5.12,0.86,1
836,7.63,0.29,0.71,1.07,1
837,3.71,2.69,0.55,0.98,1
838,5.59,2.93,1.82,1.66,1
839,6.36,0.34,0.86,1.55,1
840,4.28,0.61,2.94,1.66,0
841,8.44,0.37,2.69,1.79,1
842,5.56,4.7,0.23,0.56,1
843,8.13,1.65,0.55,1.9,1
844,7.99,2.7,0.44,1.01,0
845,6.85,1.63,0.9,1.14,1
846,1.0,0.44,0.44,0.63,0
847,5.64,1.51,2.23,0.9,0
848,8.8,0.31,1.41,1.27,1
849,3.6,0.23,0.69,0.1,0
850,7.79,4.38,3.38,0.6,1
851,5.08,0.6,0.44,0.8,0
852,6.96,1.03,0.14,1.42,0
853,6.64,2.52,0.34,1.16,1
854,3.53,0.62,1.57,0.1,0
855,8.51,1.61,1.29,1.2,1
856,8.28,7.1,0.07,1.35,1
857,6.55,0.04,3.13,1.07,1
858,6.5,0.92,5.53,0.42,0
859,4.05,0.02,0.01,1.23,0
860,4.95,4.1,0.0,1.25,1
861,4.44,0.24,0.06,0.46,0
862,4.68,0.22,1.54,0.14,0
863,1.85,0.01,0.19,0.34,1
864,3.89,1.04,0.21,0.26,0
865,6.63,0.76,0.06,0.74,1
866,6.97,3.5,0.3,0.96,1
867,7.17,0.18,1.03,1.01,0
868,9.14,0.78,7.76,1.5,1
869,5.67,1.14,0.47,1.04,0
870,7.87,0.39,0.87,0.39,1
871,6.07,1.26,3.57,0.22,1
872,6.33,0.34,0.21,0.57,1
873,5.23,0.57,0.37,0.84,0
874,6.81,0.01,0.73,0.9,1
875,4.66,2.36,0.56,1.27,0
876,6.56,4.93,0.37,1.43,1
877,8.07,2.44,0.43,0.74,1
878,5.11,0.55,0.13,1.34,0
879,7.96,1.45,3.33,0.75,1
880,5.03,0.47,1.89,1.07,0
881,8.59,0.07,0.15,0.95,1
882,6.29,0.93,0.58,0.81,0
883,5.1,0.04,0.42,0.55,1
884,3.88,0.09,1.1,0.66,0
885,6.64,2.62,3.25,1.76,1
886,5.06,3.12,1.52,0.69,1
887,4.52,1.13,3.17,1.25,1
888,5.52,0.32,0.93,0.26,0
889,2.31,1.23,0.99,0.1,0
890,7.4,1.0,3.21,1.11,1
891,4.4,2.38,1.35,0.1,0
892,6.32,0.91,3.78,1.28,1
893,4.89,0.64,1.33,0.78,0
894,4.52,2.33,0.54,1.29,0
895,3.17,0.23,0.7,0.66,0
896,4.23,1.8,2.0,0.1,0
897,5.31,0.52,0.14,0.25,1
898,7.51,2.83,3.47,0.75,1
899,7.34,1.24,4.13,1.81,1
900,2.28,1.38,0.1,0.79,0
901,5.3,1.74,2.58,0.59,1
902,8.33,0.37,2.46,1.31,0
903,7.08,0.73,0.56,1.33,1
904,6.63,3.38,0.83,1.83,1
905,5.81,0.46,2.79,0.88,0
906,7.18,0.36,4.8,1.14,1
907,4.78,0.68,0.77,0.96,0
908,3.7,0.54,0.87,0.79,0
909,6.71,2.09,3.02,1.18,1
910,8.23,2.53,2.43,1.94,1
911,6.49,0.25,1.03,0.24,1
912,5.75,2.13,1.66,0.63,0
913,2.05,0.15,1.76,0.71,0
914,8.37,0.16,0.15,1.01,1
915,9.29,4.12,0.39,1.64,1
916,10.78,1.32,1.23,1.87,1
917,5.02,0.49,0.49,1.11,0
918,6.24,0.71,0.03,0.77,0
919,5.84,3.64,1.29,0.74,1
920,5.88,1.46,1.94,0.76,0
921,4.64,1.53,0.17,0.67,0
922,6.56,3.29,1.31,1.49,1
923,3.7,2.01,0.79,0.1,0
924,7.75,2.15,2.58,1.25,1
925,7.86,2.14,2.26,1.11,0
926,8.74,0.22,0.48,0.76,1
927,3.96,0.54,1.76,0.78,0
928,6.66,2.26,3.73,1.44,1
929,4.02,0.87,2.78,0.45,0
930,4.17,1.66,1.49,0.5,0
931,5.11,0.89,0.78,0.91,0
932,5.42,2.4,1.77,0.77,1
933,8.62,6.97,0.66,1.3,1
934,5.59,4.02,0.62,1.24,1
935,3.8,2.59,0.98,1.24,0
936,8.04,5.94,1.53,1.61,1
937,5.74,1.59,0.63,0.99,0
938,8.42,0.48,3.18,1.17,1
939,8.29,1.28,1.98,1.03,1
940,4.32,0.18,0.07,1.05,0
941,5.09,1.92,0.12,0.45,0
942,9.37,1.17,2.76,1.91,1
943,5.51,1.29,2.52,0.93,1
944,6.31,1.32,1.33,1.03,1
945,7.24,0.78,5.0,1.84,1
946,1.29,0.38,0.87,0.1,1
947,5.88,0.18,0.22,1.43,0
948,5.5,2.01,2.54,1.05,0
949,6.03,0.93,0.82,1.2,1
950,4.1,0.37,0.16,0.47,0
951,2.91,0.32,0.16,0.47,0
952,3.34,1.61,1.37,0.58,0
953,6.56,1.51,0.34,0.88,0
954,5.8,2.01,1.5,0.53,1
955,6.79,1.37,1.57,1.22,1
956,7.79,4.62,2.34,1.17,1
957,1.0,0.01,0.27,0.48,0
958,2.71,0.45,0.31,0.75,0
959,6.22,0.43,0.08,0.78,1
960,2.59,0.75,0.07,0.52,0
961,7.6,6.87,0.04,0.5,1
962,5.36,0.76,0.62,0.91,0
963,6.65,2.11,1.44,0.38,1
964,11.02,1.14,1.36,1.74,1
965,6.55,2.52,1.48,1.09,1
966,5.21,1.03,0.78,0.43,0
967,8.91,3.38,1.76,1.41,1
968,4.48,1.67,0.59,0.48,1
969,6.33,0.09,2.73,1.93,1
970,8.11,1.33,3.4,1.4,1
971,5.82,0.31,1.99,0.62,0
972,4.5,0.13,3.9,0.28,1
973,6.58,3.29,1.24,0.29,1
974,2.85,0.46,0.44,0.1,0
975,4.8,2.76,1.92,0.43,1
976,6.58,0.51,1.08,1.11,1
977,4.44,2.82,0.19,0.85,0
978,4.35,3.55,0.11,1.03,0
979,3.03,0.02,0.39,0.47,1
980,4.87,1.37,1.65,0.38,0
981,4.03,0.51,0.35,0.39,0
982,4.83,0.04,1.85,0.33,0
983,4.74,0.22,0.1,1.1,0
984,9.07,1.21,6.57,1.47,1
985,3.75,0.07,0.16,1.11,1
986,2.56,0.42,1.36,0.12,0
987,4.81,0.59,1.56,1.18,0
988,8.17,6.31,1.17,1.97,1
989,2.68,0.85,0.42,0.7,0
990,6.34,1.93,2.08,1.43,0
991,5.91,1.5,0.33,0.35,0
992,3.69,1.48,0.23,0.32,0
993,6.81,0.16,0.56,1.41,1
994,5.18,0.55,2.79,0.99,0
995,4.81,2.45,0.09,1.66,0
996,5.75,0.76,0.92,0.64,0
997,7.99,1.17,0.14,1.56,1
998,6.16,2.57,0.31,1.45,1
999,6.31,3.65,0.3,1.12,1
1000,5.19,0.11,1.89,0.63,0
1001,7.03,0.21,0.58,1.48,1
1002,3.21,2.36,0.84,1.07,0
1003,8.16,0.17,6.65,1.7,1
1004,8.66,0.39,0.72,1.93,1
1005,5.75,0.15,0.08,1.3,0
1006,5.25,0.17,0.12,1.63,0
1007,6.4,0.94,1.05,1.3,0
1008,5.86,1.81,0.99,1.07,0
1009,8.51,1.56,0.72,1.75,1
1010,5.36,0.42,2.78,0.95,0
1011,2.44,0.06,0.13,0.1,0
1012,5.07,0.52,3.73,0.26,1
1013,3.29,0.03,0.31,0.68,0
1014,5.57,0.87,1.04,1.41,1
1015,6.96,1.06,0.24,1.74,1
1016,6.25,5.16,0.09,0.79,0
1017,8.54,1.81,0.98,1.5,1
1018,7.49,1.12,3.23,1.78,1
1019,4.84,0.53,0.08,0.36,0
1020,3.71,0.07,0.32,0.84,0
1021,8.59,1.0,5.04,1.61,0
1022,7.28,0.75,1.33,1.37,1
1023,3.61,2.12,0.45,0.76,0
1024,7.73,1.4,0.24,1.25,1
1025,7.76,0.4,0.74,1.26,1
1026,6.94,1.01,3.11,0.79,1
1027,1.66,1.15,0.48,0.1,0
1028,7.74,0.17,1.78,0.48,1
1029,7.38,0.04,1.21,1.31,1
1030,6.3,1.54,0.36,1.2,1
1031,5.64,3.86,0.63,0.58,1
1032,3.71,0.3,0.06,0.87,0
1033,5.02,1.52,1.77,1.28,0
1034,8.07,2.07,0.08,1.9,1
1035,6.34,0.04,5.24,1.43,1
1036,8.18,0.12,7.9,1.81,1
1037,7.48,0.18,0.62,0.97,1
1038,9.05,2.19,1.7,0.91,1
1039,6.74,1.59,0.11,1.34,1
1040,6.47,3.47,1.2,1.36,1
1041,5.84,3.13,0.53,0.86,0
1042,7.4,1.21,1.79,0.72,1
1043,7.58,5.98,1.6,1.01,1
1044,6.44,2.93,2.97,1.1,1
1045,4.81,0.24,1.07,0.7,0
1046,5.49,2.0,3.39,0.66,1
1047,4.87,0.32,0.02,1.16,0
1048,7.45,0.58,3.12,1.27,1
1049,8.04,0.89,0.51,1.67,1
1050,5.61,0.01,2.99,0.7,0
1051,5.44,1.75,2.58,1.43,1
1052,9.46,3.47,2.49,0.93,1
1053,5.31,0.3,0.82,1.09,0
1054,3.49,0.5,2.85,0.63,0
1055,8.88,1.27,0.01,1.23,0
1056,3.66,1.89,0.01,1.56,0
1057,5.09,2.86,0.87,1.55,0
1058,3.29,0.29,0.49,0.76,0
1059,2.91,0.83,1.69,0.32,0
1060,3.11,1.25,0.7,0.54,0
1061,1.97,0.09,1.02,0.1,0
1062,9.5,2.83,2.74,1.37,1
1063,2.77,1.68,0.85,0.42,0
1064,10.43,4.93,0.73,1.89,1
1065,6.49,0.64,2.26,0.75,1
1066,5.35,1.44,3.52,0.44,1
1067,4.29,1.41,2.81,0.76,1
1068,4.15,3.31,0.7,0.8,1
1069,7.65,1.94,4.0,0.86,1
1070,3.65,2.2,1.41,0.33,0
1071,3.93,0.68,0.26,0.96,0
1072,3.46,0.01,0.01,0.12,0
1073,5.62,1.7,2.74,0.86,0
1074,3.01,0.26,0.85,0.94,0
1075,7.15,0.66,2.25,1.12,1
1076,6.98,0.27,1.13,1.37,1
1077,6.16,0.26,0.05,1.01,1
1078,9.75,0.01,0.16,1.95,0
1079,7.45,0.88,4.08,1.26,0
1080,1.93,0.89,0.07,1.23,0
1081,9.19,3.79,0.67,1.49,1
1082,6.27,3.24,0.6,0.99,1
1083,4.42,2.07,0.7,0.78,0
1084,1.0,0.65,0.1,0.3,0
1085,4.26,0.26,1.52,0.78,0
1086,7.17,0.26,0.66,1.03,1
1087,3.01,1.82,0.55,1.06,0
1088,7.56,5.77,0.84,0.85,1
1089,4.01,1.43,0.28,0.8,0
1090,5.19,0.49,2.14,0.98,0
1091,7.29,2.37,1.54,1.2,1
1092,1.0,0.08,0.41,0.1,0
1093,2.62,0.55,0.74,0.1,0
1094,5.87,1.75,0.21,1.56,0
1095,5.77,0.52,0.45,1.07,0
1096,5.9,1.44,1.77,0.93,0
1097,7.01,1.97,0.68,1.13,1
1098,9.17,0.55,1.34,1.37,0
1099,8.85,1.31,1.69,1.26,1
1100,5.29,3.0,1.63,1.06,1
1101,7.26,0.76,0.16,1.08,1
1102,7.36,2.93,1.08,1.12,1
1103,7.74,0.35,0.05,0.79,0
1104,6.1,1.55,0.28,1.61,1
1105,8.7,4.34,0.36,1.14,0
1106,5.6,1.9,3.33,0.59,1
1107,1.64,0.02,0.16,0.13,0
1108,6.09,1.11,1.86,0.5,1
1109,8.36,0.39,0.03,2.29,1
1110,4.65,3.29,0.6,0.96,0
1111,4.63,0.6,0.58,0.25,0
1112,4.93,2.01,2.11,0.9,1
1113,3.51,0.47,0.22,0.72,0
1114,5.37,5.1,0.11,0.81,1
1115,4.64,0.54,0.09,1.18,0
1116,8.41,2.43,5.45,1.61,1
1117,7.26,1.41,0.11,1.0,1
1118,7.5,4.44,0.44,1.16,1
1119,4.36,1.66,0.09,0.27,0
1120,5.49,0.44,1.49,0.54,0
1121,5.22,1.65,0.3,0.48,0
1122,4.2,1.38,0.16,0.97,0
1123,4.96,0.25,2.62,1.37,0
1124,5.16,1.55,2.8,0.42,1
1125,9.33,2.78,4.28,1.62,1
1126,7.31,0.34,0.29,1.55,1
1127,8.19,1.71,3.36,0.45,1
1128,5.27,3.79,0.7,0.78,1
1129,6.01,5.33,0.57,1.49,1
1130,3.21,2.78,0.2,1.09,0
1131,9.5,1.54,0.89,1.94,1
1132,6.98,0.93,3.0,0.96,1
1133,6.65,3.28,2.49,0.54,1
1134,3.73,0.07,1.38,0.6,0
1135,4.69,2.34,1.06,0.71,0
1136,4.55,2.19,1.35,0.1,0
1137,3.06,0.31,1.3,0.1,0
1138,10.09,1.97,0.75,1.73,1
1139,7.13,4.48,0.14,1.82,1
1140,12.0,3.96,0.35,2.15,1
1141,5.77,2.55,0.14,1.19,1
1142,6.63,2.55,0.82,1.81,1
1143,5.15,1.69,0.68,0.69,0
1144,8.69,4.18,2.99,1.92,0
1145,9.2,0.03,0.04,1.77,0
1146,7.57,3.37,3.96,1.29,1
1147,6.31,0.22,0.19,1.21,1
1148,1.06,0.4,0.22,0.1,0
1149,8.58,3.77,1.93,1.39,1
1150,6.46,3.32,0.1,1.43,1
1151,10.37,1.49,4.29,1.38,1
1152,4.32,0.45,1.34,0.8,0
1153,1.85,0.12,0.7,0.37,0
1154,5.56,4.57,0.29,1.05,1
1155,3.57,0.11,1.72,0.19,1
1156,7.88,2.5,0.62,1.13,1
1157,7.49,2.83,2.88,1.14,1
1158,4.61,0.68,0.53,0.77,0
1159,7.22,0.31,4.9,0.56,1
1160,9.09,2.29,2.82,1.5,1
1161,6.17,1.63,0.03,0.6,1
1162,6.17,0.1,3.23,0.86,1
1163,6.17,0.02,5.17,0.74,1
1164,7.25,0.53,0.86,1.08,1
1165,5.77,0.48,1.05,0.83,0
1166,7.61,0.19,0.23,1.0,0
1167,8.06,0.16,5.06,1.51,1
1168,6.06,0.33,0.38,1.33,1
1169,5.04,3.11,0.03,1.87,0
1170,7.29,1.61,1.19,1.19,1
1171,2.84,0.92,0.25,0.85,0
1172,5.35,0.11,0.03,0.53,0
1173,5.45,0.09,0.37,0.91,0
1174,5.33,0.64,3.53,0.95,1
1175,2.84,0.65,1.75,0.55,0
1176,5.11,0.22,0.86,0.64,0
1177,8.07,0.44,4.04,1.15,1
1178,7.6,3.65,3.1,0.77,1
1179,7.04,4.98,1.83,0.94,1
1180,6.24,2.69,0.45,0.7,1
1181,6.55,3.81,0.03,0.25,1
1182,4.24,0.05,0.17,1.3,0
1183,4.47,0.35,0.47,0.32,0
1184,8.74,3.01,1.89,1.01,1
1185,5.75,0.05,0.4,0.97,1
1186,6.92,1.18,0.69,1.23,1
1187,5.26,2.08,1.44,0.97,0
1188,5.54,1.03,0.64,1.51,0
1189,4.31,0.38,0.13,1.12,0
1190,8.0,3.02,1.75,2.27,1
1191,3.95,0.24,0.27,0.72,0
1192,7.52,4.33,1.42,1.07,0
1193,6.58,0.82,0.49,0.88,1
1194,4.85,1.01,0.96,0.96,0
1195,5.14,1.27,2.88,1.04,1
1196,4.53,0.21,0.42,1.45,0
1197,3.2,1.2,1.7,1.06,1
1198,9.16,3.67,3.6,1.35,1
1199,4.8,0.45,3.86,0.2,1
1200,5.2,0.71,0.22,1.21,0
1201,4.36,0.42,0.17,0.3,0
1202,2.05,0.16,1.37,0.11,0
1203,8.38,1.1,0.17,1.03,1
1204,4.79,0.26,0.04,1.11,0
1205,3.33,0.87,0.98,0.89,0
1206,7.03,0.66,1.51,1.0,0
1207,3.06,1.54,0.12,0.1,0
1208,7.35,2.58,3.32,0.77,1
1209,3.57,2.04,0.85,1.18,0
1210,4.63,0.76,0.64,1.35,0
1211,6.16,0.39,3.68,1.33,0
1212,7.53,0.89,5.31,0.84,1
1213,5.74,0.94,0.38,0.62,0
1214,9.81,0.58,0.3,1.0,0
1215,2.98,1.82,0.96,0.46,0
1216,7.31,0.02,0.01,1.23,1
1217,8.17,0.02,3.88,1.41,1
1218,2.78,1.08,0.47,0.24,1
1219,6.51,4.64,1.86,1.55,1
1220,5.41,0.32,1.22,0.79,0
1221,5.31,0.08,0.52,1.2,0
1222,5.5,0.42,1.16,0.44,0
1223,5.45,1.87,0.87,0.1,0
1224,6.82,0.65,3.1,1.27,1
1225,2.74,0.91,0.37,0.15,0
1226,4.74,2.36,0.14,0.69,0
1227,5.62,0.49,1.94,0.34,0
1228,2.32,0.16,0.57,0.12,1
1229,3.81,0.06,0.84,0.64,0
1230,5.69,0.07,2.89,1.69,0
1231,7.22,1.12,0.3,0.96,1
1232,7.37,0.32,0.34,1.15,1
1233,8.7,0.04,1.35,0.8,1
1234,5.29,0.95,1.42,0.37,1
1235,6.21,0.08,0.04,1.09,1
1236,6.91,4.07,0.31,1.04,1
1237,2.21,0.71,0.16,0.56,0
1238,6.01,0.19,0.31,1.24,1
1239,5.59,0.87,0.21,1.39,0
1240,7.76,1.09,0.51,0.96,1
1241,4.86,0.36,0.37,0.36,0
1242,5.66,0.98,4.09,0.1,0
1243,4.46,0.82,0.2,0.1,1
1244,3.37,0.14,0.04,0.92,0
1245,5.89,0.05,2.4,1.46,0
1246,4.6,0.49,0.3,0.41,0
1247,3.3,2.93,0.15,1.3,0
1248,10.0,0.24,0.16,2.06,1
1249,7.95,2.31,0.24,1.85,1
1250,2.04,0.78,0.78,0.3,0
1251,6.59,4.23,0.21,1.19,1
1252,4.94,0.13,1.0,1.0,1
1253,5.66,2.51,0.02,1.6,0
1254,7.24,1.46,3.44,0.33,1
1255,1.23,0.42,0.75,0.58,0
1256,8.81,3.32,0.83,0.94,1
1257,5.74,1.77,1.37,0.7,0
1258,7.02,0.22,0.05,1.4,1
1259,5.03,1.14,1.02,1.19,0
1260,4.43,0.03,0.34,0.45,0
1261,7.28,0.95,1.57,1.3,0
1262,6.88,3.43,1.85,0.96,1
1263,4.51,0.22,0.91,0.51,0
1264,6.04,3.97,1.26,0.45,0
1265,8.58,0.86,3.86,1.09,1
1266,6.92,3.27,0.14,1.66,1
1267,3.89,1.85,0.74,0.54,0
1268,3.33,2.04,0.74,1.45,0
1269,10.07,4.77,3.12,1.8,1
1270,8.9,0.14,0.04,1.14,1
1271,6.15,2.95,2.77,1.44,1
1272,6.42,0.16,1.43,0.96,1
1273,6.06,0.91,3.19,1.29,1
1274,5.14,2.16,0.4,0.91,0
1275,4.04,2.33,0.19,0.1,0
1276,6.59,1.86,2.34,0.58,1
1277,8.34,1.86,1.75,1.06,1
1278,2.96,0.23,0.02,0.92,0
1279,4.49,0.65,0.95,0.93,0
1280,3.11,0.2,0.01,0.84,0
1281,5.57,0.33,3.68,1.32,1
1282,6.15,1.09,4.49,0.47,0
1283,7.32,5.83,0.81,1.9,1
1284,5.54,2.48,0.19,1.32,0
1285,6.78,1.04,0.88,1.06,1
1286,5.9,0.58,3.78,0.48,1
1287,4.38,3.59,0.55,0.9,1
1288,6.41,1.13,3.48,1.02,1
1289,10.17,7.02,0.81,1.22,1
1290,5.36,2.12,2.29,1.12,1
1291,7.52,3.23,2.26,0.53,1
1292,8.14,0.06,0.36,1.73,1
1293,4.25,0.23,1.82,0.42,0
1294,5.22,0.02,2.47,0.98,0
1295,6.01,0.83,0.57,0.41,1
1296,4.55,1.71,2.49,1.07,1
1297,10.99,3.16,2.99,1.77,1
1298,6.9,3.25,0.49,0.95,1
1299,4.1,1.89,0.24,0.58,0
1300,4.85,1.22,0.75,0.53,0
1301,3.46,0.45,0.47,0.55,0
1302,8.36,0.37,5.6,2.16,1
1303,5.2,0.13,4.52,0.58,1
1304,5.68,2.39,0.12,0.94,0
1305,5.31,0.43,2.83,0.1,0
1306,8.56,6.82,0.93,1.28,1
1307,7.71,0.24,1.02,1.42,1
1308,5.56,3.42,1.61,1.09,1
1309,5.13,1.06,0.25,1.56,0
1310,5.36,1.29,0.61,0.1,0
1311,5.71,0.31,2.15,0.97,0
1312,6.43,1.68,2.22,0.93,0
1313,6.68,0.69,0.7,0.7,1
1314,6.23,1.46,3.79,1.01,0
1315,5.96,0.02,0.94,0.6,0
1316,1.46,0.81,0.12,0.24,0
1317,7.14,0.03,0.26,1.04,1
1318,7.93,0.01,0.24,1.02,1
1319,4.04,0.0,0.27,0.14,1
1320,4.54,3.25,1.06,1.57,1
1321,9.78,0.54,0.13,1.5,1
1322,4.43,1.99,0.55,1.01,0
1323,6.06,1.63,0.5,1.29,0
1324,7.7,0.23,3.88,0.75,1
1325,5.79,2.17,0.8,1.75,0
1326,9.7,6.12,3.0,1.45,0
1327,12.0,0.48,1.54,1.8,1
1328,6.76,1.41,1.66,1.39,1
1329,1.39,0.29,0.4,0.16,0
1330,6.58,3.76,0.41,1.36,1
1331,1.13,0.61,0.06,0.54,0
1332,9.67,2.85,0.3,1.79,1
1333,4.81,3.05,0.08,0.15,0
1334,2.47,0.13,0.02,0.59,0
1335,3.79,0.08,0.17,1.0,0
1336,2.56,0.19,0.37,0.1,0
1337,6.72,1.58,1.27,0.63,1
1338,5.88,2.22,0.98,1.51,0
1339,6.49,0.39,0.88,0.89,1
1340,4.2,1.39,0.15,0.1,0
1341,8.49,1.31,1.12,1.86,1
1342,5.68,0.93,0.36,1.04,0
1343,4.73,0.22,0.41,0.89,0
1344,6.98,0.63,1.16,1.85,1
1345,1.19,0.13,0.19,0.84,0
1346,3.22,0.43,0.4,0.39,0
1347,5.54,1.28,0.79,1.22,0
1348,8.38,0.51,2.29,1.99,0
1349,6.08,1.22,1.2,1.45,1
1350,2.02,0.16,0.12,0.13,0
1351,9.34,0.15,3.78,1.14,1
1352,5.76,1.52,0.77,1.0,0
1353,7.29,0.66,3.3,0.75,1
1354,6.33,3.5,2.49,0.62,1
1355,7.34,0.03,6.11,1.27,0
1356,6.51,3.82,1.52,0.72,1
1357,6.21,0.94,2.54,0.11,1
1358,8.71,1.71,3.06,2.12,1
1359,6.0,1.51,3.53,0.38,1
1360,3.8,1.21,0.29,0.1,1
1361,6.27,1.0,0.05,1.05,1
1362,7.41,0.28,4.94,1.0,1
1363,5.11,1.77,1.45,1.69,0
1364,12.0,2.57,7.16,2.26,1
1365,6.68,0.35,2.99,0.87,1
1366,5.78,2.67,0.46,0.82,0
1367,9.31,2.51,6.02,1.75,1
1368,6.19,2.44,1.74,0.61,1
1369,4.41,0.14,0.71,0.78,0
1370,7.88,0.58,0.81,0.79,1
1371,8.31,0.59,0.97,0.86,1
1372,4.67,0.08,0.76,0.39,0
1373,5.36,0.44,1.28,0.27,0
1374,8.2,3.91,0.73,1.25,1
